0.0007450580596923828, 1623277039.0645492, 5, 34
0.0011250972747802734, 1623277039.0649292, 5, 34
0.0012276172637939453, 1623277039.0650318, 5, 34
0.001287698745727539, 1623277039.0650918, 5, 34
0.0016064643859863281, 1623277039.0654106, 5, 34
0.0016171932220458984, 1623277039.0654213, 5, 34
0.0016808509826660156, 1623277039.065485, 5, 34
0.0018985271453857422, 1623277039.0657027, 5, 34
0.002040863037109375, 1623277039.065845, 5, 34
0.002180337905883789, 1623277039.0659845, 5, 34
0.0021169185638427734, 1623277039.065921, 5, 34
0.002389192581176758, 1623277039.0661933, 5, 34
0.0024225711822509766, 1623277039.0662267, 5, 34
0.0024442672729492188, 1623277039.0662484, 5, 34
0.0026285648345947266, 1623277039.0664327, 5, 34
0.0026061534881591797, 1623277039.0664103, 5, 34
0.002613544464111328, 1623277039.0664177, 5, 34
0.002846240997314453, 1623277039.0666504, 5, 34
0.0028357505798339844, 1623277039.06664, 5, 34
0.002859354019165039, 1623277039.0666635, 5, 34
0.002888917922973633, 1623277039.066693, 5, 34
0.0030210018157958984, 1623277039.0668252, 5, 34
0.0031032562255859375, 1623277039.0669074, 5, 34
0.0031266212463378906, 1623277039.0669308, 5, 34
0.0032379627227783203, 1623277039.067042, 5, 34
0.003350973129272461, 1623277039.0671551, 5, 34
0.0033125877380371094, 1623277039.0671167, 5, 34
0.003374338150024414, 1623277039.0671785, 5, 34
0.0034508705139160156, 1623277039.067255, 5, 34
0.003591775894165039, 1623277039.067396, 5, 34
0.003607034683227539, 1623277039.0674112, 5, 34
0.0036821365356445312, 1623277039.0674863, 5, 34
0.003920316696166992, 1623277039.0677245, 5, 34
0.003973722457885742, 1623277039.0677779, 5, 34
0.004097700119018555, 1623277039.0679018, 5, 34
0.004246711730957031, 1623277039.0680509, 5, 34
0.004342555999755859, 1623277039.0681467, 5, 34
0.004458904266357422, 1623277039.068263, 5, 34
0.0045850276947021484, 1623277039.0683892, 5, 34
0.004713773727416992, 1623277039.068518, 5, 34
0.004805088043212891, 1623277039.0686092, 5, 34
0.0049457550048828125, 1623277039.06875, 5, 34
0.005026578903198242, 1623277039.0688307, 5, 34
0.005172014236450195, 1623277039.0689762, 5, 34
0.0052683353424072266, 1623277039.0690725, 5, 34
0.005440950393676758, 1623277039.069245, 5, 34
0.0054912567138671875, 1623277039.0692954, 5, 34
0.005724906921386719, 1623277039.069529, 5, 34
0.0057125091552734375, 1623277039.0695167, 5, 34
0.005942344665527344, 1623277039.0697465, 5, 34
0.006109952926635742, 1623277039.069914, 5, 34
0.0007162094116210938, 1623277039.0720987, 5, 34
0.0009770393371582031, 1623277039.0723596, 5, 34
0.0009868144989013672, 1623277039.0723693, 5, 34
0.0011279582977294922, 1623277039.0725105, 5, 34
0.0013251304626464844, 1623277039.0727077, 5, 34
